FlowDuration,TotalFwdPackets,TotalBackwardPackets,FwdPacketLengthMean,BwdPacketLengthMean,FlowBytesPerSec,FlowPacketsPerSec,Label
804450,1760,3021,387.24280155989544,80.35667459549283,948704.9182391808,42.334945902492095,0
862313,4352,1858,67.216713684775,489.13273176473706,902245.6230962314,11.199305255704118,0
105571,598,805,233.86030798557545,79.26011701370473,875717.0365589394,458.06693907289133,1
270847,662,945,302.9484075897415,243.733917731987,801416.8109086271,131.8366178035142,1
917889,4331,2790,214.17590028442314,182.06052842075272,943428.1072652853,664.3442914647144,0
405,1369,3876,13.553326168116552,319.693210727049,98494.64167940326,214.0524562274342,0
958448,2582,1611,391.7507512939544,64.51820444471245,265123.2614457395,432.85110679567094,0
703287,3869,2924,5.256612270826744,215.15821402119545,495055.9456545849,197.67093687426896,0
946694,3538,3883,380.944947188742,137.35251640357183,846534.4931234053,548.4835857491245,0
274908,4866,3222,446.65224689406136,443.875762335844,505165.7115227325,116.0534593845689,1
673745,4309,4392,216.41996052858613,20.292856067347543,748034.7393415887,23.106852787480257,0
715461,4559,4736,267.77123654889914,456.8637470032296,138959.9052489162,51.13163810669719,0
884575,283,2388,238.49169630882687,416.4970692765002,252413.81297656018,954.2584415153099,0
665221,3679,4724,194.6043093117194,148.78535822040772,731776.0950376724,142.28621861093583,1
235366,1487,942,443.7122676851801,394.64532733855236,164734.00888772405,708.4782531368352,1
342787,4083,4926,446.96675533499524,15.60678016937378,351355.93465492676,67.92620422282624,0
50613,4184,2567,167.90818232076725,483.4327751466968,264866.2578135714,108.16035223518216,0
810007,461,976,307.534877007349,263.29747129489465,349861.6942224785,508.87625140933466,0
809957,2326,955,463.45378107293203,151.64051303272262,708324.0490779703,464.8709301543437,0
200245,3755,1263,481.0292494706758,181.29160629733855,367847.181142801,951.5803094398696,0
797349,2469,944,254.47952021102378,33.20267673024868,555263.3226079402,944.8354530207373,0
4810,1725,2203,226.41240264216339,494.6747570210196,99931.87705440965,779.6086425424651,0
163274,1377,3328,139.3471579642629,19.645972575346228,805017.6932346278,602.1018301273498,0
708691,2744,4275,479.435936595205,327.4535615739295,369888.62564812484,454.960317393011,0
144529,515,2260,71.40715223643367,221.36796385322916,648534.1590333424,356.17853432842105,1
506965,703,1829,289.9147880238625,474.45810909435755,725389.6016618327,947.0875469755554,0
449614,1654,1258,141.27513375931943,122.99987015339758,209660.9221117004,602.9088114246856,0
907721,2067,465,139.5041451738983,266.04341196900566,884674.9849533499,579.0725276859945,0
38766,23,3295,202.48429368809423,241.17810429137648,616224.251606953,231.90112176891486,0
952321,2461,1231,499.3964679078273,351.43322202505067,428725.14175148145,46.69781788511307,0
831539,1305,2655,27.483153419911034,34.005115976210256,182335.18357821953,945.1885797595444,0
316077,3301,885,289.2709091017657,96.89456501167743,942300.9379012068,313.7352588446539,0
934605,362,3806,41.286079017638585,107.28241004642491,755068.2041316251,442.5890233244587,0
843524,3728,3857,77.26041499525948,369.07537742084486,208024.56273324887,114.63994358570685,0
546238,1285,3136,219.78147088644934,94.56934816337004,337710.7747242245,836.9243299092919,0
201153,515,925,255.23006567322065,286.74588194548835,809674.2580880732,27.631832855930625,1
299889,449,4590,129.396204182262,107.62191025047684,695677.663215339,833.9907620990965,0
700904,1856,1547,158.2285654372081,430.8124750419892,765784.2927157243,140.2850127879668,0
894752,4970,1095,43.48351012796653,471.0927272448193,441201.1022129324,886.564112631152,0
92194,3563,2412,151.60989192212526,259.24648747112025,716476.2626421669,729.7726373361573,1
36188,2521,2618,483.27921969027204,176.15444210458915,386493.7228639137,164.6702625073051,0
505951,3082,763,472.35369083624084,117.02888750874956,211262.91693819643,565.8179928594681,1
138312,1429,2324,167.4391450684925,24.890500761521885,632677.03484136,312.6563143552195,1
910887,3968,4146,285.4269681393808,134.2500380987477,976013.9255987941,178.23309891158345,0
800922,923,2776,454.79769555547216,327.11788997265893,310600.97139532963,859.1821994111084,0
508154,3138,4660,3.0919113204483373,266.8084656546054,460969.59221253963,403.5227665072294,0
189090,2160,4879,405.3417851687959,472.02063914046374,674001.3710698535,398.54371436538247,1
586166,2548,3156,474.1847763944595,198.1386312458503,541506.2821224879,169.88667480662002,0
436342,2980,3971,45.66286716677853,346.93167116419727,843427.7957090492,383.0656760857787,0
312067,2282,2041,80.72384301646052,244.6613737375607,761742.7064695159,871.6168463288502,0
618363,2650,584,480.3731513856777,256.2881079621058,58297.20386235704,363.1287104896359,0
687410,314,4332,268.77007182017314,133.88715730205874,998421.233923774,951.603562499788,0
561420,2614,2104,7.098317235861851,227.47538842099985,752402.4537194673,946.3088992083874,0
960449,3084,1943,128.81599938176458,235.39249850635363,863903.3162941132,144.898659307346,0
640054,2257,4456,224.97183713442982,353.321260874467,651197.7120953464,177.31125352264488,0
860396,1038,110,346.45445551238384,470.31999959305693,856285.1280467623,862.6740703318892,0
631173,3490,192,366.58018906839976,164.66063874125214,112382.97492870942,392.7609189247192,1
125918,2635,904,497.71075646272806,21.100234290649222,347737.8355593156,4.373982283009337,0
810718,3984,862,143.7555996918795,248.14756275031985,876420.9436044927,273.871819705371,1
299771,1779,1084,269.1100509342376,272.2306660745843,201655.21126689223,597.6289931955599,0
698169,3896,650,266.6617739298025,84.22027556595762,78242.09858002274,799.2659659599681,0
481681,1125,4135,202.82262972361875,380.23230313803333,788118.939945219,133.38861709325954,1
971376,698,3612,84.5809469212101,492.4645542207458,835486.1556432962,110.54136441673535,0
281343,2180,637,488.7282815919213,472.88735850423046,162652.21818990062,922.0926535723316,1
937263,1405,1037,426.658593333293,98.5530194118261,854345.9827827155,751.1483678225826,1
539543,1044,4132,249.1665141471186,437.68161995038037,686767.7955971695,589.7796007780785,0
44239,1930,2149,301.6227113420149,352.2468182058424,520082.6832165839,769.186789995928,0
1253,1014,3866,113.63052677983116,226.92328190345577,830250.192781385,428.85436130663845,0
826197,227,3158,271.8935351958734,270.30549716236453,419249.24931896577,758.4557473091265,0
864142,1829,3588,347.4850665607379,424.8000874912291,193993.95622339722,371.80299127453577,0
954946,4918,3295,257.5835141932944,240.06746981918658,284852.67661061365,244.09457249260237,0
485451,2024,4262,495.14258529247064,186.60368455256344,505164.0182933148,729.0134212929686,0
315827,4967,2431,305.6708281238631,246.6237465129929,531330.7926731757,419.6722921572683,0
321639,2453,1880,185.4868562960845,289.56490201752456,805580.8264412336,981.3771043261949,1
605606,2086,3967,386.0760138079191,94.53882688917442,791352.7236523344,349.485182308101,1
327360,4284,3714,85.23125579082102,450.45386513349536,581366.5572045748,921.727420531066,0
602876,1081,4127,192.25790685313328,337.0934744148069,780785.4833654764,932.9625485670795,1
6950,2321,4107,173.47947518879292,316.63445866874446,191773.458293671,241.85294706474613,0
763186,3191,2012,215.90354755388864,49.748113090319066,50064.52709329434,798.2211815880133,0
317538,2631,3374,390.88991296436313,302.0869690862959,873633.8226347001,433.07450514456514,0
728914,2564,2144,242.08651608170373,60.480331119246166,75554.49376276958,917.524727230348,0
662302,3293,2501,397.0072251329814,39.34883759769953,246688.4297439973,450.1242726352388,0
550223,4622,4582,288.24445156993295,263.6554478211967,695318.9496243845,744.3037173373662,1
940891,3587,1290,171.03471732877767,201.3927670232475,409447.9376273091,466.96740916379787,1
780723,4432,1448,404.9893718417362,294.4051350781116,876313.9699155088,227.8007557128562,0
455103,2948,3200,119.14483527654579,44.611084028619295,297979.79466226953,199.35012894468628,1
337890,3960,1944,112.19148989989775,215.4915314236292,11871.346669359295,425.4311942563456,0
476468,2814,3184,252.2514620274179,87.39335752257898,300655.6405607441,755.4946570142149,0
356601,2584,3217,130.42462298104445,493.5500429620583,578075.0491848317,605.0714851807668,1
315558,162,3137,4.54351747560816,280.5751062175872,375938.37540329335,688.6292899005433,0
974305,594,3319,324.14876364940073,343.71843047043365,534872.7557587553,282.32635073194245,0
883672,3260,2783,255.546910736199,162.7091403413039,876598.1188350187,481.43534595760553,0
304463,4156,991,222.7589072465806,47.36945738967208,912485.0542303685,44.395264969326995,0
250876,2963,4921,483.48425730915767,487.9354313917683,265974.0646541121,817.5324159581206,0
463390,3889,2154,285.59959198145685,143.1295176915916,462140.4732699007,989.8921622398747,0
70391,3391,226,431.71578889469225,211.9040925867871,549144.0152414512,406.8790626246709,0
707690,4502,777,69.72511810258008,324.9319608512875,949112.456888247,10.96365313154335,0
253491,664,2838,284.60323156471384,12.348648843055642,998617.3191643846,169.79263955094737,0
567377,1133,688,433.9898133654514,405.1295652586435,235407.24884152663,652.5268777504189,0
247941,542,530,291.552878639949,268.28909501431013,726979.8713458155,612.0793182038592,1
365341,2975,3443,359.00708906350076,139.10859353441109,378031.0622331952,787.864719585544,0
433028,868,2154,186.02178390610368,30.803992646234622,8108.196886213226,253.88401096106816,0
508042,2067,1295,46.22475851853331,81.24920773722071,9252.522435902354,763.6319155471341,0
317624,432,1527,228.95014756353572,447.51692942671843,460566.0075622557,687.9840215236698,0
216465,4836,4775,197.23969541942876,343.0121119679455,488334.9130043346,322.8144977138433,0
742730,4279,2897,433.53009118947364,124.95086081844492,22569.696573442656,545.488148056962,0
510737,1207,3104,121.99765117623612,32.80038247251477,686927.4167743025,147.27380849832673,1
806396,2529,2441,483.36711376755403,345.30765619331817,294003.3885949531,452.56450343558265,0
317268,1170,4136,479.06905990224806,286.2038629838826,559893.1015359494,881.197339555641,0
650200,831,3803,123.81582153571935,202.2597622291175,300919.07316541875,421.1913798253908,0
888901,1652,845,174.02597773866023,181.8057245950319,167134.31486930719,839.5667064754219,0
223778,1137,447,447.7778704369425,108.40713796455415,407173.7385988753,590.2533652596944,0
859910,2811,3916,483.31111044805374,334.8056282687588,232273.36479050075,191.87671310235677,0
800821,476,3110,221.719551418022,485.33401389693523,534800.976919168,581.1062446978964,1
5570,2811,1235,160.4985228204489,87.85762291841293,198828.53028647995,505.98332915706345,0
594125,1327,227,263.047006625771,298.5583100077517,508405.97664462705,398.64133519638403,1
628862,1020,4144,343.8846031828674,212.09252787298811,157378.51486886755,119.63043951607033,0
429803,1837,2960,136.7372576874899,223.34436087233246,670974.709485785,416.70866384722984,0
258091,4257,1831,368.2365873095364,127.0736400639072,753937.6844414241,72.76237623962712,0
667376,2449,3780,25.828678557320515,412.56743783070954,110394.23424993378,98.76905139875124,0
45003,4294,187,24.64724638220822,242.62780207362056,467802.4120373392,415.916532932716,1
771955,1284,2878,193.1438525727726,271.70292609913207,70871.70065487358,305.38148196846373,0
661615,660,2536,176.7365960303603,152.3804563986629,598182.4455420024,925.5443258622234,0
934649,2011,1933,157.81660768357614,90.90423283347488,264404.2979296454,375.70580538027053,1
679575,399,2925,245.509881334455,42.95519410141024,527624.4568387078,757.8581220721002,1
498871,1734,849,160.36679115578562,357.05957046245794,517461.0093842912,530.2475263662427,1
211792,2126,2033,96.12895923404596,98.11714084392781,924354.3461938004,704.0856686423355,1
202847,2172,1253,154.73477454430045,345.0376770943989,549083.2225687229,260.1159830153992,0
661451,75,1882,487.45213640511747,195.18822302347695,582998.4797183156,941.9049728383291,1
666998,4698,270,205.5567084974243,207.88740049482573,401653.12576438027,530.0884969144239,0
677776,3472,1631,222.35638842916788,234.58874804638586,949079.6031828168,831.3240712852496,1
24072,837,4406,288.27249497557,183.8542540637716,777185.9094396096,365.0456934761135,1
582532,500,3204,491.6703842071133,50.30998861129504,285405.2903028416,100.21134905052453,0
912260,138,1575,120.80063821788151,154.8159050014229,844209.5857762321,673.7116477208488,1
894648,2098,2893,340.6410552662169,331.86718034696923,432396.36018509,7.759648337424485,0
172313,3697,1696,357.99234677086207,332.8922007344355,828667.143533594,475.2929765655083,0
257219,1886,3259,303.66220839653295,143.11215361999717,822888.068293502,192.80190266645926,0
214880,2758,3263,44.28916981832204,230.051313278844,188870.1867628544,627.3755044353621,1
363715,3921,1446,338.43613791378823,96.72361400596874,701141.1313835769,979.4198731378522,0
426651,1901,220,32.04735551808774,105.18604076491789,290642.96930653113,464.40290632064597,0
331869,2611,53,298.0713247749485,11.523544203303704,297492.6699926682,817.4982565256666,0
901792,3987,1758,369.79058861087134,448.3732749538723,296348.07688058075,507.78418695112106,1
862130,1450,1667,105.4849453099752,105.3533325374531,725568.2475599482,495.8400311040241,0
553021,547,2786,420.81100377138705,113.76693846823166,229826.04179253607,930.4234931787778,1
645754,4677,720,15.176902766502131,139.8007163225659,905.8352460902253,889.9658687466815,1
928819,2004,406,421.90643182915306,63.7040358477145,715236.8534826331,785.8004651879744,0
417171,2097,2295,230.16452532138254,319.6314415906814,171184.74383512526,296.25575331678414,0
57109,704,72,108.79396996582224,37.57147658879328,104482.39530783465,545.0084157239405,1
480722,2404,2054,66.889072496984,67.10121316317513,237516.12059406014,223.897233305685,1
111196,1626,1230,476.6535837911863,322.3783632950464,379900.52232270397,443.91669804653975,1
889514,3332,1568,36.33279379057836,169.83031024072136,475906.32747320074,484.2130657597906,0
36669,4734,3683,99.54670996796283,353.9739133505945,44570.04071263082,831.6400401693309,1
285206,2979,2954,173.911173716523,278.712372335071,970573.3326273605,896.028365324993,0
341397,4737,4483,310.11742448056026,128.01058653075654,716063.0534195581,414.62006239647786,0
564038,2840,699,272.4005426380492,325.413975244664,323194.0653243361,17.704445073237206,1
130561,3385,827,62.821746206156995,58.13684014644033,318697.2572853973,861.7738397893546,0
366825,2660,349,144.8639918691073,268.2051915400152,448542.5493684594,174.2786785013607,1
147980,1862,3909,119.37588554301203,218.57405252251732,626244.822763033,621.8819638903935,0
149850,2857,308,106.77142724517068,133.93679140872038,146373.06658896775,24.970900434131195,1
748590,686,3417,205.57216823999352,302.00249886975007,188929.81376495233,399.5064752605643,0
51746,4284,2335,352.0157262958285,435.66679617014125,859434.5828335509,985.9603021153498,0
370609,1620,4862,108.72646610861797,499.45234988153834,256254.92388907255,100.6936011038031,1
91866,4644,4821,183.3394398514907,303.8813843717123,380194.99797517754,423.6931519996423,0
898861,1432,2810,195.45871342058112,202.3529371645851,871271.8509501171,307.14995018995216,0
212891,876,3559,488.2282647177051,112.6035501081008,663147.8293998225,905.0881233882643,1
23625,4714,4479,477.33317843953444,128.54804469755587,341711.87934168836,869.3401079073552,0
23322,2462,3478,400.06879137603795,239.72748907488284,683699.5457246208,237.69876030622882,1
403705,1366,4621,120.82946040959258,183.63885064035463,19683.21538141371,81.18778705043117,0
809007,1244,2687,34.01865704583484,456.9072613124721,735642.6600113652,627.1383940611175,0
922745,4999,2986,158.45206886031238,184.14773382785478,487016.0405162395,336.36871188370975,1
174294,163,276,133.39727471691543,186.72229557271774,813182.1472844613,672.084390606063,0
927983,1975,2548,252.96290007319695,191.76725621698847,954637.6520064684,32.11975606781448,0
783416,3292,2765,388.86395503389656,418.310105183829,925788.5494945684,133.39923517748943,0
186718,270,337,429.161469439429,325.39416042345096,909265.0434553408,686.3722327726433,1
936767,632,1974,422.4320427052543,307.0844251594463,512169.95593388716,212.37065530249777,0
380976,906,2980,179.83778061153387,167.07151119193108,360142.114138938,857.5876757624015,0
183869,3472,4577,343.61717173034145,408.95208841621974,465035.32473067276,58.59088771013543,0
659793,3254,3969,156.41709876211002,19.181930677850566,689896.0033133607,215.48198278557462,0
95258,2015,911,30.452771617591356,435.39858616905656,883997.7768711868,998.5602484850687,0
588580,1642,1997,350.78263280147115,256.3749498969648,206986.30300011954,433.0761025867926,0
210177,205,3130,4.913776284893922,199.1251174317064,918193.158461703,702.9656635446435,0
190472,582,4205,204.59129372924428,248.58364035884284,815180.2319698891,182.66304885701368,0
914033,841,3758,164.68963465103786,333.70776526691554,978856.0151782347,609.8687349855377,0
472931,1720,328,346.68876925942624,6.38271325894868,880251.7732816872,726.1060683694185,0
836861,2644,1800,383.12273638018945,435.77592822912385,279937.32969190663,314.47663586651055,0
743092,2298,315,152.0473179856419,223.3697626556964,105955.9113440477,828.8971119758778,1
518863,875,3546,405.8135072224268,171.4832598500391,112241.07199158861,603.4175784722833,0
917807,690,1135,146.95838025246687,69.12278281702855,291223.3185782761,389.12300961503024,0
475775,4001,2747,223.1631799932806,219.73268717922107,614183.7239845393,557.6423933431586,0
917560,3142,4877,363.509263507067,248.16138564218943,804320.3260971726,576.7608474359242,0
635606,1423,1521,346.4601146123943,201.8233472467389,899250.3069815647,165.535292693866,1
139790,672,156,493.68423615610004,339.33004691344854,623753.3843692328,402.73236986696617,1
389594,1172,1725,112.58051210796593,210.448264379613,5631.31274805373,343.4305880194931,0
815132,3727,3344,331.1589567697912,480.70878892328665,186316.7765185335,400.9027225791261,0
73687,944,887,304.8409541378887,299.63875891179595,99726.20385336794,761.110588485258,0
67662,1450,3074,457.54922724501495,403.7389678259545,363324.47556901,482.53840746667265,0
568536,3738,2806,78.18107082243753,54.67795155473942,501350.99363374594,940.3161532392643,1
245122,2540,722,375.8990817934665,198.64564647295285,43397.178578560844,293.6764133584362,0
672109,3960,913,284.1343081343842,168.42385072357635,348477.97579565534,415.703578284929,0
367258,4992,3358,137.3329348939527,284.7411940682959,179179.67462532257,786.9568104790415,0
266766,4261,871,237.21745707358704,430.5567600307128,647070.1662588739,546.0245933207502,1
146107,2362,4109,166.8882985348989,39.16910888100333,464272.36932434,547.0281464244478,0
258931,3653,498,289.6567013942304,36.287399022355395,495317.6469339088,53.34016300518351,1
922631,3671,1757,444.5003054073329,425.15885407879944,427691.7880334611,398.5996627184558,0
660483,1754,1118,284.652492206101,106.42504301917872,956019.710486567,270.7337324217325,0
804463,2353,3410,315.861209163292,334.3766272249068,214735.12512156324,999.3351228311153,1
869271,1939,2829,259.3739235573547,271.43906618040256,516664.2598438743,308.3550706323103,0
871150,371,1648,25.582753222737953,416.44679744361474,736017.368365336,884.4965347938635,0
448875,4949,2984,116.42927843804712,62.544454918201765,556844.4131345626,676.2337350404774,0
562927,4480,143,246.00086471604138,64.89148286130563,929020.885716801,340.91640919209044,0
853500,1932,2762,155.11764187235238,278.40918013915376,377968.35564128414,543.5343783741237,0
118034,425,3436,90.8817988805971,473.18932667918546,463675.805773178,840.5358799491937,1
630266,4725,4661,252.06642095921916,207.49887918537712,88522.31521472841,883.3682980309119,0
613158,895,2432,161.40489672392516,163.47105012734747,608999.1110519285,160.3938750061452,1
629475,598,4513,129.05382158670736,303.34466159894293,288211.968448106,339.5731412081696,0
821107,3063,1849,231.9927087201904,465.22430027251556,160309.03951556885,335.22318021357165,0
166927,2337,2697,66.64212904108658,418.46391642231185,544531.2929045081,42.04479607594469,0
570560,4689,1718,463.87286653770366,497.7418053666099,532310.2633799106,598.2377598518965,1
860121,1688,3073,433.8510489596195,11.284291601188546,75871.64122404755,854.820052992188,1
431735,573,1068,353.8102928702677,56.42907235638111,698215.4534944728,381.57438782551776,1
373221,2091,2787,53.106913794228106,304.733881683311,623772.1906508529,740.035944984177,0
665628,3670,3792,387.93862723484654,410.2882196669249,189017.2827464972,627.7004136007399,0
221898,4273,1289,403.9786640545095,142.62217115338328,469434.86215404386,375.6487354930008,0
1063,4625,3872,383.8823088571688,119.60554401710938,720322.91647856,141.0597994922971,1
247737,1634,1807,56.98294355962058,393.48789969060044,529435.7405412765,709.3238527759673,0
574737,1518,1505,321.9539785338824,28.190926926615788,395489.0761835702,854.5651689412405,0
95463,4294,3309,417.16239787469925,184.69132379129255,322338.4580809436,685.8544924014918,0
399446,2658,2952,288.67670060983386,252.90461129616486,610393.8666440536,17.878484034818065,0
450010,3649,72,323.2036876140445,280.1743371751617,939108.6983102405,216.23289439099125,0
770174,4949,1691,229.1817397131531,364.30757839638846,671744.8404774833,69.47998488353191,1
572204,3589,1345,264.3536599420263,177.4228617153291,74745.9036363155,570.3860995762268,0
266777,1538,3304,17.18842917586261,306.3421723373036,460684.97348213376,756.4776788404124,1
628881,3138,3114,319.4815109866423,292.6877113954782,890824.1315106276,110.57918706865944,1
658957,98,883,40.7236064455796,273.80805032687357,94462.42580108688,838.3378205933852,0
371924,3216,4235,217.50729717011168,320.2416465711061,988875.7121375434,555.5089783954832,0
399385,4531,2663,146.3275488337039,129.72458553403814,949069.3936454214,689.9690121417249,0
632388,4733,1505,272.71397510585655,42.32437679231449,78274.48072987587,971.4018486086462,1
531850,3751,2464,66.70816776160355,59.63583601987171,933413.320449555,83.68098824769731,0
467011,3158,2554,345.8217009866591,112.29119132695054,363132.5902594622,901.2240229777892,0
606441,4684,733,397.5057684642352,250.09896776139263,844709.1670758625,126.1026959874093,0
649325,344,1749,81.67722487157825,420.22137527301004,418383.3377132715,392.95880663668225,0
386194,4667,3925,52.15654367594108,350.64667104419203,440855.11270251585,851.4386963311143,0
26735,611,424,72.75774139367958,394.52030210102356,634243.0909775426,906.2542367378682,0
923876,1728,3479,438.5637809492509,175.4878119630457,774477.4192759834,506.3716735451453,1
26070,2291,1592,264.09463087817807,202.3268708242751,33789.150948248636,594.1046382754251,1
735266,1855,4486,233.63049800375128,196.84094299530642,593155.9955271343,708.1473345985571,0
537199,2609,4438,53.35590955117714,95.93659220225076,186732.99409737097,832.7586684527142,0
335624,2080,4710,324.7780033784809,30.60832907178601,345949.51786320296,121.51116953766616,1
470952,2325,493,433.99979594754495,295.4580464136134,347968.6661552165,810.0693082292277,0
81265,4628,192,414.0929346617265,494.6083417102931,469060.34022115363,481.2761505116168,1
23276,1178,499,313.0273544904006,83.41485247513141,334136.4118761734,450.623425108169,0
596563,1092,4918,37.63935832583682,23.342409949636878,107361.11845066775,423.89975199699825,0
474666,4980,1257,56.198513588006485,389.76584091196645,145628.73852545145,509.2115852460426,0
362921,2792,1969,24.65449355491234,126.2930033423621,33437.985561097674,945.0505533946035,0
191077,1750,4323,128.73960824623464,414.82190267646416,470249.0853287543,548.2037727921517,1
194054,2676,2187,67.83073358018888,351.9683335172577,954447.6948529885,953.1775382631392,0
709914,782,817,130.02402012621695,472.8367685254023,115675.22364811656,180.29013061564058,0
572736,3049,3221,192.52902785948083,204.463617878336,946264.493003082,724.1359788326331,0
952034,2106,1474,471.49139203556786,330.98491972531707,733361.5147320936,812.2395386087472,1
912827,3868,1087,305.18802989084605,232.42739040663534,637498.8029341631,679.128831334862,0
599992,4977,4200,417.48689284148116,315.29434865427174,645277.7553235629,606.9222802265404,1
862523,4543,1875,355.17575035616613,224.79945300386868,826727.6483962821,564.8127810861822,0
803693,2114,871,56.251565263315875,94.31612321203741,106919.86437982137,860.930482578696,0
112582,3971,4764,367.9602031869744,253.94870800169045,504754.3235655417,821.6465971645,1
265957,1992,2043,137.54944077956222,264.29210071872114,697091.1382607585,122.28872118059952,0
421241,1068,273,319.5539234973532,405.3019241300805,586820.4450735637,848.5876570308782,0
714017,1578,1030,170.48098682149427,367.7603528967906,832779.0710232946,414.0686194404425,0
902581,1012,3219,498.83613163232957,331.89581197072204,72271.70901135149,253.6968299958108,0
944790,2275,4070,131.7757397483889,56.693547776286266,690701.039499166,869.7685680139259,0
116422,4870,1052,139.56523538713483,360.30814533185753,534027.7303847177,432.0247996337416,0
525894,1815,4034,465.33612778119914,250.1525781772574,379160.86397994345,808.3646901768167,0
464375,2427,1574,12.322202318161334,447.0497680530796,340274.98223403085,263.4036119558445,0
72304,4403,3191,348.34449393659844,459.9354670652714,620832.6327741928,3.929321422217802,0
158212,4875,4389,362.66319536793907,27.57829530089273,890995.3746442648,495.4591929029444,0
994654,2552,3798,418.18928870519966,410.3207801772394,496175.9261011153,100.22825664288426,1
187211,3658,3290,487.2196553192377,18.848695211335308,824723.1640769201,754.3759555249096,1
786238,8,3748,487.8009595783262,183.58481284751133,402156.38184396754,276.07513606941035,0
862558,2556,2106,32.63837878323195,271.1499878105396,102394.46279317654,443.6456466034787,0
144991,476,308,410.91966137645124,74.05039931356372,61505.73645863855,87.03356509155424,1
158519,2212,3360,323.15496682869065,373.1569062845384,51334.37132367757,286.65924844725265,0
124041,485,3177,323.6710671865456,4.177352086069286,380150.1419576699,781.4902432585719,0
668407,4655,1252,64.1749633073474,84.29952421701842,337237.75083584205,151.58791190231946,1
523139,2286,2748,325.0935832228267,290.39841492673787,717937.0236225695,647.1595611269573,0
418035,4564,1518,491.2412903006239,357.1937810186462,742821.5015848659,917.4258528045011,0
756255,3526,1379,455.90928476972346,458.3215513469581,50853.968833739826,679.8367597577203,1
790757,3340,4892,219.56533040242527,352.7483259673119,221123.26288901496,811.0216892922268,0
862756,2823,4993,19.97398664304717,335.889635127433,274261.8501588997,108.97162930391579,0
795544,4944,1962,181.1467450001024,197.17057317533215,547611.9841428094,250.73182600205445,0
955615,2925,4306,413.1951558002776,0.6422127634007069,144515.22390695027,894.538852240591,0
540678,259,2864,350.74955073258303,60.07962936781097,133941.21940000038,715.1056136180893,1
646466,283,2657,229.6718277969782,267.2772723780196,943788.889207958,639.5538263773112,0
303572,1899,2495,27.55076757941555,337.56494292220987,804202.907297781,663.7667361217,0
997084,4136,4568,213.4473639116513,208.72414194823125,180654.9020911703,414.20055430464345,1
684107,2977,4006,234.51246985894176,365.3395057641951,406567.807905491,44.55663161765322,0
122884,2268,3564,464.27776644706796,260.9311476660894,355621.99925756553,784.441542070729,0
743247,3201,923,320.54305179107973,37.0880977971561,791004.0740654073,678.7132362153538,0
762502,613,4233,155.82645832732445,96.00812548397441,510212.91647812206,472.8044641127247,0
917622,688,4463,262.6591322253607,419.99911162197145,127849.73699346703,899.7596153682574,0
387953,3691,2960,33.02765391108004,362.45637331221974,738992.0631562439,336.15966498509886,1
112222,613,184,486.2841178248684,447.3809935062475,396887.97822491894,294.3217442312359,1
799667,2308,3359,180.029950965363,58.77862456046829,262924.24763214705,872.7963250794428,0
260670,3014,1399,238.9336774565679,495.11126730753693,375498.62202072015,796.9876547589855,0
759225,1782,2797,177.6419871184613,104.7033569749668,497756.5636068964,514.9798106483447,0
839874,2592,537,341.2558650581001,5.889938143321006,343115.51641700946,130.73473945784997,0
525135,2697,1274,331.11607916479653,498.7114695267771,241905.77259175782,215.07147146505247,0
535243,3959,2968,357.6611552645678,140.53694272255657,398502.0288039803,656.2279904088066,1
341384,575,3050,134.07161480596042,334.00972625628,19172.91074989824,385.04123784041167,0
244762,1911,1097,157.834240582033,88.3411570881526,772497.8460963139,836.4731916659712,0
832947,3605,1306,62.62561554810397,290.11426609957084,170944.8935675858,949.9550093322041,0
874669,670,916,327.7549859230563,452.01749322727966,43904.61363063724,805.6369252749182,0
884012,4365,3082,19.898563667826274,160.0905837142193,653698.6929050792,377.54542299555715,0
137542,1284,4248,298.84116776172954,335.1269880221796,773936.1288236722,788.6864292314241,0
947610,924,1029,434.84794242581694,93.95179439920825,813829.1315928432,351.44167347068344,0
828534,1126,1978,445.4160741448168,312.3976993593626,493509.18266059994,167.1000877656339,0
64324,1530,3355,224.51888018498084,168.22517590875506,205368.1846899853,33.3932048658574,0
616211,1595,2512,229.65184410653688,105.60412929397583,737227.6772498267,385.71671276102006,0
189140,247,271,38.484591504008684,156.59102535181756,699713.0771543372,903.5593036972818,0
180449,3712,1187,335.38251272151786,89.42053425389967,246270.73410317325,238.98658775567648,1
700948,1561,4556,410.62971018642276,450.9580539189414,903407.755862793,206.513164929784,0
954481,2401,4201,122.32752730235651,198.5934431585644,104371.45808282899,969.8207852410403,0
235660,2244,3765,210.65044081668233,122.63965248718367,982688.2395913256,25.00411285059212,0
389679,3865,2399,419.41966838263517,224.20392050796644,860247.8109774647,785.7821503937544,1
854017,1940,4530,438.560233831144,160.26808340324777,687898.6454790751,321.36995574087035,0
104538,3070,4236,121.58999013211297,372.209626906663,938749.8882798329,37.487956869659335,0
864910,227,4183,275.2853172706821,485.6099559427472,722311.1683237078,917.8025402095836,0
241984,3548,1712,96.24657531791352,219.01682834882342,190456.99703004592,139.6423302095836,0
566822,265,2231,50.93938206977827,430.5166999861202,442156.1381128117,551.7792837256954,0
788261,1396,129,455.56025069597877,282.93153677980973,71503.02433163536,274.0542074295478,0
1918,3558,1270,410.25375211605456,78.61783254711673,389657.42228811537,65.19280218469103,1
